set	dll	api	function	canonical	target_id	params	public	reason
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSSetPropertyValue	win32.api.propsys.PSSetPropertyValue	fn__propsys__PSSetPropertyValue	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSRegisterPropertySchema	win32.api.propsys.PSRegisterPropertySchema	fn__propsys__PSRegisterPropertySchema	1	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSUnregisterPropertySchema	win32.api.propsys.PSUnregisterPropertySchema	fn__propsys__PSUnregisterPropertySchema	1	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSRefreshPropertySchema	win32.api.propsys.PSRefreshPropertySchema	fn__propsys__PSRefreshPropertySchema	0	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSEnumeratePropertyDescriptions	win32.api.propsys.PSEnumeratePropertyDescriptions	fn__propsys__PSEnumeratePropertyDescriptions	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSGetPropertyKeyFromName	win32.api.propsys.PSGetPropertyKeyFromName	fn__propsys__PSGetPropertyKeyFromName	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSGetNameFromPropertyKey	win32.api.propsys.PSGetNameFromPropertyKey	fn__propsys__PSGetNameFromPropertyKey	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSCoerceToCanonicalValue	win32.api.propsys.PSCoerceToCanonicalValue	fn__propsys__PSCoerceToCanonicalValue	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSGetPropertyDescriptionListFromString	win32.api.propsys.PSGetPropertyDescriptionListFromString	fn__propsys__PSGetPropertyDescriptionListFromString	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSCreatePropertyStoreFromPropertySetStorage	win32.api.propsys.PSCreatePropertyStoreFromPropertySetStorage	fn__propsys__PSCreatePropertyStoreFromPropertySetStorage	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSCreatePropertyStoreFromObject	win32.api.propsys.PSCreatePropertyStoreFromObject	fn__propsys__PSCreatePropertyStoreFromObject	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSCreateAdapterFromPropertyStore	win32.api.propsys.PSCreateAdapterFromPropertyStore	fn__propsys__PSCreateAdapterFromPropertyStore	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSGetPropertySystem	win32.api.propsys.PSGetPropertySystem	fn__propsys__PSGetPropertySystem	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSGetPropertyFromPropertyStorage	win32.api.propsys.PSGetPropertyFromPropertyStorage	fn__propsys__PSGetPropertyFromPropertyStorage	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSGetNamedPropertyFromPropertyStorage	win32.api.propsys.PSGetNamedPropertyFromPropertyStorage	fn__propsys__PSGetNamedPropertyFromPropertyStorage	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadType	win32.api.propsys.PSPropertyBag_ReadType	fn__propsys__PSPropertyBag_ReadType	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadStr	win32.api.propsys.PSPropertyBag_ReadStr	fn__propsys__PSPropertyBag_ReadStr	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadStrAlloc	win32.api.propsys.PSPropertyBag_ReadStrAlloc	fn__propsys__PSPropertyBag_ReadStrAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadBSTR	win32.api.propsys.PSPropertyBag_ReadBSTR	fn__propsys__PSPropertyBag_ReadBSTR	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteStr	win32.api.propsys.PSPropertyBag_WriteStr	fn__propsys__PSPropertyBag_WriteStr	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteBSTR	win32.api.propsys.PSPropertyBag_WriteBSTR	fn__propsys__PSPropertyBag_WriteBSTR	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadInt	win32.api.propsys.PSPropertyBag_ReadInt	fn__propsys__PSPropertyBag_ReadInt	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteInt	win32.api.propsys.PSPropertyBag_WriteInt	fn__propsys__PSPropertyBag_WriteInt	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadSHORT	win32.api.propsys.PSPropertyBag_ReadSHORT	fn__propsys__PSPropertyBag_ReadSHORT	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteSHORT	win32.api.propsys.PSPropertyBag_WriteSHORT	fn__propsys__PSPropertyBag_WriteSHORT	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadLONG	win32.api.propsys.PSPropertyBag_ReadLONG	fn__propsys__PSPropertyBag_ReadLONG	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteLONG	win32.api.propsys.PSPropertyBag_WriteLONG	fn__propsys__PSPropertyBag_WriteLONG	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadDWORD	win32.api.propsys.PSPropertyBag_ReadDWORD	fn__propsys__PSPropertyBag_ReadDWORD	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteDWORD	win32.api.propsys.PSPropertyBag_WriteDWORD	fn__propsys__PSPropertyBag_WriteDWORD	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadBOOL	win32.api.propsys.PSPropertyBag_ReadBOOL	fn__propsys__PSPropertyBag_ReadBOOL	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteBOOL	win32.api.propsys.PSPropertyBag_WriteBOOL	fn__propsys__PSPropertyBag_WriteBOOL	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadPOINTL	win32.api.propsys.PSPropertyBag_ReadPOINTL	fn__propsys__PSPropertyBag_ReadPOINTL	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WritePOINTL	win32.api.propsys.PSPropertyBag_WritePOINTL	fn__propsys__PSPropertyBag_WritePOINTL	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadPOINTS	win32.api.propsys.PSPropertyBag_ReadPOINTS	fn__propsys__PSPropertyBag_ReadPOINTS	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WritePOINTS	win32.api.propsys.PSPropertyBag_WritePOINTS	fn__propsys__PSPropertyBag_WritePOINTS	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadRECTL	win32.api.propsys.PSPropertyBag_ReadRECTL	fn__propsys__PSPropertyBag_ReadRECTL	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteRECTL	win32.api.propsys.PSPropertyBag_WriteRECTL	fn__propsys__PSPropertyBag_WriteRECTL	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadStream	win32.api.propsys.PSPropertyBag_ReadStream	fn__propsys__PSPropertyBag_ReadStream	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteStream	win32.api.propsys.PSPropertyBag_WriteStream	fn__propsys__PSPropertyBag_WriteStream	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_Delete	win32.api.propsys.PSPropertyBag_Delete	fn__propsys__PSPropertyBag_Delete	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadULONGLONG	win32.api.propsys.PSPropertyBag_ReadULONGLONG	fn__propsys__PSPropertyBag_ReadULONGLONG	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteULONGLONG	win32.api.propsys.PSPropertyBag_WriteULONGLONG	fn__propsys__PSPropertyBag_WriteULONGLONG	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadUnknown	win32.api.propsys.PSPropertyBag_ReadUnknown	fn__propsys__PSPropertyBag_ReadUnknown	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteUnknown	win32.api.propsys.PSPropertyBag_WriteUnknown	fn__propsys__PSPropertyBag_WriteUnknown	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadGUID	win32.api.propsys.PSPropertyBag_ReadGUID	fn__propsys__PSPropertyBag_ReadGUID	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WriteGUID	win32.api.propsys.PSPropertyBag_WriteGUID	fn__propsys__PSPropertyBag_WriteGUID	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_ReadPropertyKey	win32.api.propsys.PSPropertyBag_ReadPropertyKey	fn__propsys__PSPropertyBag_ReadPropertyKey	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PSPropertyBag_WritePropertyKey	win32.api.propsys.PSPropertyBag_WritePropertyKey	fn__propsys__PSPropertyBag_WritePropertyKey	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromResource	win32.api.propsys.InitPropVariantFromResource	fn__propsys__InitPropVariantFromResource	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromBuffer	win32.api.propsys.InitPropVariantFromBuffer	fn__propsys__InitPropVariantFromBuffer	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromCLSID	win32.api.propsys.InitPropVariantFromCLSID	fn__propsys__InitPropVariantFromCLSID	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromGUIDAsString	win32.api.propsys.InitPropVariantFromGUIDAsString	fn__propsys__InitPropVariantFromGUIDAsString	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromFileTime	win32.api.propsys.InitPropVariantFromFileTime	fn__propsys__InitPropVariantFromFileTime	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromPropVariantVectorElem	win32.api.propsys.InitPropVariantFromPropVariantVectorElem	fn__propsys__InitPropVariantFromPropVariantVectorElem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantVectorFromPropVariant	win32.api.propsys.InitPropVariantVectorFromPropVariant	fn__propsys__InitPropVariantVectorFromPropVariant	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromStrRet	win32.api.propsys.InitPropVariantFromStrRet	fn__propsys__InitPropVariantFromStrRet	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromBooleanVector	win32.api.propsys.InitPropVariantFromBooleanVector	fn__propsys__InitPropVariantFromBooleanVector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromInt16Vector	win32.api.propsys.InitPropVariantFromInt16Vector	fn__propsys__InitPropVariantFromInt16Vector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromUInt16Vector	win32.api.propsys.InitPropVariantFromUInt16Vector	fn__propsys__InitPropVariantFromUInt16Vector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromInt32Vector	win32.api.propsys.InitPropVariantFromInt32Vector	fn__propsys__InitPropVariantFromInt32Vector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromUInt32Vector	win32.api.propsys.InitPropVariantFromUInt32Vector	fn__propsys__InitPropVariantFromUInt32Vector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromInt64Vector	win32.api.propsys.InitPropVariantFromInt64Vector	fn__propsys__InitPropVariantFromInt64Vector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromUInt64Vector	win32.api.propsys.InitPropVariantFromUInt64Vector	fn__propsys__InitPropVariantFromUInt64Vector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromDoubleVector	win32.api.propsys.InitPropVariantFromDoubleVector	fn__propsys__InitPropVariantFromDoubleVector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromFileTimeVector	win32.api.propsys.InitPropVariantFromFileTimeVector	fn__propsys__InitPropVariantFromFileTimeVector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromStringVector	win32.api.propsys.InitPropVariantFromStringVector	fn__propsys__InitPropVariantFromStringVector	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitPropVariantFromStringAsVector	win32.api.propsys.InitPropVariantFromStringAsVector	fn__propsys__InitPropVariantFromStringAsVector	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToBooleanWithDefault	win32.api.propsys.PropVariantToBooleanWithDefault	fn__propsys__PropVariantToBooleanWithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt16WithDefault	win32.api.propsys.PropVariantToInt16WithDefault	fn__propsys__PropVariantToInt16WithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt16WithDefault	win32.api.propsys.PropVariantToUInt16WithDefault	fn__propsys__PropVariantToUInt16WithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt32WithDefault	win32.api.propsys.PropVariantToInt32WithDefault	fn__propsys__PropVariantToInt32WithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt32WithDefault	win32.api.propsys.PropVariantToUInt32WithDefault	fn__propsys__PropVariantToUInt32WithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt64WithDefault	win32.api.propsys.PropVariantToInt64WithDefault	fn__propsys__PropVariantToInt64WithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt64WithDefault	win32.api.propsys.PropVariantToUInt64WithDefault	fn__propsys__PropVariantToUInt64WithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToDoubleWithDefault	win32.api.propsys.PropVariantToDoubleWithDefault	fn__propsys__PropVariantToDoubleWithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToStringWithDefault	win32.api.propsys.PropVariantToStringWithDefault	fn__propsys__PropVariantToStringWithDefault	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToBoolean	win32.api.propsys.PropVariantToBoolean	fn__propsys__PropVariantToBoolean	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt16	win32.api.propsys.PropVariantToInt16	fn__propsys__PropVariantToInt16	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt16	win32.api.propsys.PropVariantToUInt16	fn__propsys__PropVariantToUInt16	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt32	win32.api.propsys.PropVariantToInt32	fn__propsys__PropVariantToInt32	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt32	win32.api.propsys.PropVariantToUInt32	fn__propsys__PropVariantToUInt32	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt64	win32.api.propsys.PropVariantToInt64	fn__propsys__PropVariantToInt64	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt64	win32.api.propsys.PropVariantToUInt64	fn__propsys__PropVariantToUInt64	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToDouble	win32.api.propsys.PropVariantToDouble	fn__propsys__PropVariantToDouble	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToBuffer	win32.api.propsys.PropVariantToBuffer	fn__propsys__PropVariantToBuffer	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToString	win32.api.propsys.PropVariantToString	fn__propsys__PropVariantToString	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToGUID	win32.api.propsys.PropVariantToGUID	fn__propsys__PropVariantToGUID	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToStringAlloc	win32.api.propsys.PropVariantToStringAlloc	fn__propsys__PropVariantToStringAlloc	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToBSTR	win32.api.propsys.PropVariantToBSTR	fn__propsys__PropVariantToBSTR	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToStrRet	win32.api.propsys.PropVariantToStrRet	fn__propsys__PropVariantToStrRet	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToFileTime	win32.api.propsys.PropVariantToFileTime	fn__propsys__PropVariantToFileTime	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetElementCount	win32.api.propsys.PropVariantGetElementCount	fn__propsys__PropVariantGetElementCount	1	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToBooleanVector	win32.api.propsys.PropVariantToBooleanVector	fn__propsys__PropVariantToBooleanVector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt16Vector	win32.api.propsys.PropVariantToInt16Vector	fn__propsys__PropVariantToInt16Vector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt16Vector	win32.api.propsys.PropVariantToUInt16Vector	fn__propsys__PropVariantToUInt16Vector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt32Vector	win32.api.propsys.PropVariantToInt32Vector	fn__propsys__PropVariantToInt32Vector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt32Vector	win32.api.propsys.PropVariantToUInt32Vector	fn__propsys__PropVariantToUInt32Vector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt64Vector	win32.api.propsys.PropVariantToInt64Vector	fn__propsys__PropVariantToInt64Vector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt64Vector	win32.api.propsys.PropVariantToUInt64Vector	fn__propsys__PropVariantToUInt64Vector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToDoubleVector	win32.api.propsys.PropVariantToDoubleVector	fn__propsys__PropVariantToDoubleVector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToFileTimeVector	win32.api.propsys.PropVariantToFileTimeVector	fn__propsys__PropVariantToFileTimeVector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToStringVector	win32.api.propsys.PropVariantToStringVector	fn__propsys__PropVariantToStringVector	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToBooleanVectorAlloc	win32.api.propsys.PropVariantToBooleanVectorAlloc	fn__propsys__PropVariantToBooleanVectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt16VectorAlloc	win32.api.propsys.PropVariantToInt16VectorAlloc	fn__propsys__PropVariantToInt16VectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt16VectorAlloc	win32.api.propsys.PropVariantToUInt16VectorAlloc	fn__propsys__PropVariantToUInt16VectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt32VectorAlloc	win32.api.propsys.PropVariantToInt32VectorAlloc	fn__propsys__PropVariantToInt32VectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt32VectorAlloc	win32.api.propsys.PropVariantToUInt32VectorAlloc	fn__propsys__PropVariantToUInt32VectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToInt64VectorAlloc	win32.api.propsys.PropVariantToInt64VectorAlloc	fn__propsys__PropVariantToInt64VectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToUInt64VectorAlloc	win32.api.propsys.PropVariantToUInt64VectorAlloc	fn__propsys__PropVariantToUInt64VectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToDoubleVectorAlloc	win32.api.propsys.PropVariantToDoubleVectorAlloc	fn__propsys__PropVariantToDoubleVectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToFileTimeVectorAlloc	win32.api.propsys.PropVariantToFileTimeVectorAlloc	fn__propsys__PropVariantToFileTimeVectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToStringVectorAlloc	win32.api.propsys.PropVariantToStringVectorAlloc	fn__propsys__PropVariantToStringVectorAlloc	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetBooleanElem	win32.api.propsys.PropVariantGetBooleanElem	fn__propsys__PropVariantGetBooleanElem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetInt16Elem	win32.api.propsys.PropVariantGetInt16Elem	fn__propsys__PropVariantGetInt16Elem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetUInt16Elem	win32.api.propsys.PropVariantGetUInt16Elem	fn__propsys__PropVariantGetUInt16Elem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetInt32Elem	win32.api.propsys.PropVariantGetInt32Elem	fn__propsys__PropVariantGetInt32Elem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetUInt32Elem	win32.api.propsys.PropVariantGetUInt32Elem	fn__propsys__PropVariantGetUInt32Elem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetInt64Elem	win32.api.propsys.PropVariantGetInt64Elem	fn__propsys__PropVariantGetInt64Elem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetUInt64Elem	win32.api.propsys.PropVariantGetUInt64Elem	fn__propsys__PropVariantGetUInt64Elem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetDoubleElem	win32.api.propsys.PropVariantGetDoubleElem	fn__propsys__PropVariantGetDoubleElem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetFileTimeElem	win32.api.propsys.PropVariantGetFileTimeElem	fn__propsys__PropVariantGetFileTimeElem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantGetStringElem	win32.api.propsys.PropVariantGetStringElem	fn__propsys__PropVariantGetStringElem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	ClearPropVariantArray	win32.api.propsys.ClearPropVariantArray	fn__propsys__ClearPropVariantArray	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantCompareEx	win32.api.propsys.PropVariantCompareEx	fn__propsys__PropVariantCompareEx	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantChangeType	win32.api.propsys.PropVariantChangeType	fn__propsys__PropVariantChangeType	4	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	PropVariantToVariant	win32.api.propsys.PropVariantToVariant	fn__propsys__PropVariantToVariant	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	VariantToPropVariant	win32.api.propsys.VariantToPropVariant	fn__propsys__VariantToPropVariant	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromResource	win32.api.propsys.InitVariantFromResource	fn__propsys__InitVariantFromResource	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromBuffer	win32.api.propsys.InitVariantFromBuffer	fn__propsys__InitVariantFromBuffer	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromGUIDAsString	win32.api.propsys.InitVariantFromGUIDAsString	fn__propsys__InitVariantFromGUIDAsString	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromFileTime	win32.api.propsys.InitVariantFromFileTime	fn__propsys__InitVariantFromFileTime	2	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromFileTimeArray	win32.api.propsys.InitVariantFromFileTimeArray	fn__propsys__InitVariantFromFileTimeArray	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromStrRet	win32.api.propsys.InitVariantFromStrRet	fn__propsys__InitVariantFromStrRet	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromVariantArrayElem	win32.api.propsys.InitVariantFromVariantArrayElem	fn__propsys__InitVariantFromVariantArrayElem	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromBooleanArray	win32.api.propsys.InitVariantFromBooleanArray	fn__propsys__InitVariantFromBooleanArray	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromInt16Array	win32.api.propsys.InitVariantFromInt16Array	fn__propsys__InitVariantFromInt16Array	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromUInt16Array	win32.api.propsys.InitVariantFromUInt16Array	fn__propsys__InitVariantFromUInt16Array	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromInt32Array	win32.api.propsys.InitVariantFromInt32Array	fn__propsys__InitVariantFromInt32Array	3	yes	
downlevel	PROPSYS.dll	UI.Shell.PropertiesSystem	InitVariantFromUInt32Array	win32.api.propsys.InitVariantFromUInt32Array	fn__propsys__InitVariantFromUInt32Array	3	yes	
