raw_name	emitted_name	kind	api	owner	reason
USCRIPT_PHAGS_PA	USCRIPT_PHAGS_PA	enum_value	Globalization	UScriptCode	-
USCRIPT_PHOENICIAN	USCRIPT_PHOENICIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_MIAO	USCRIPT_MIAO	enum_value	Globalization	UScriptCode	-
USCRIPT_PHONETIC_POLLARD	USCRIPT_PHONETIC_POLLARD	enum_value	Globalization	UScriptCode	-
USCRIPT_RONGORONGO	USCRIPT_RONGORONGO	enum_value	Globalization	UScriptCode	-
USCRIPT_SARATI	USCRIPT_SARATI	enum_value	Globalization	UScriptCode	-
USCRIPT_ESTRANGELO_SYRIAC	USCRIPT_ESTRANGELO_SYRIAC	enum_value	Globalization	UScriptCode	-
USCRIPT_WESTERN_SYRIAC	USCRIPT_WESTERN_SYRIAC	enum_value	Globalization	UScriptCode	-
USCRIPT_EASTERN_SYRIAC	USCRIPT_EASTERN_SYRIAC	enum_value	Globalization	UScriptCode	-
USCRIPT_TENGWAR	USCRIPT_TENGWAR	enum_value	Globalization	UScriptCode	-
USCRIPT_VAI	USCRIPT_VAI	enum_value	Globalization	UScriptCode	-
USCRIPT_VISIBLE_SPEECH	USCRIPT_VISIBLE_SPEECH	enum_value	Globalization	UScriptCode	-
USCRIPT_CUNEIFORM	USCRIPT_CUNEIFORM	enum_value	Globalization	UScriptCode	-
USCRIPT_UNWRITTEN_LANGUAGES	USCRIPT_UNWRITTEN_LANGUAGES	enum_value	Globalization	UScriptCode	-
USCRIPT_UNKNOWN	USCRIPT_UNKNOWN	enum_value	Globalization	UScriptCode	-
USCRIPT_CARIAN	USCRIPT_CARIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_JAPANESE	USCRIPT_JAPANESE	enum_value	Globalization	UScriptCode	-
USCRIPT_LANNA	USCRIPT_LANNA	enum_value	Globalization	UScriptCode	-
USCRIPT_LYCIAN	USCRIPT_LYCIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_LYDIAN	USCRIPT_LYDIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_OL_CHIKI	USCRIPT_OL_CHIKI	enum_value	Globalization	UScriptCode	-
USCRIPT_REJANG	USCRIPT_REJANG	enum_value	Globalization	UScriptCode	-
USCRIPT_SAURASHTRA	USCRIPT_SAURASHTRA	enum_value	Globalization	UScriptCode	-
USCRIPT_SIGN_WRITING	USCRIPT_SIGN_WRITING	enum_value	Globalization	UScriptCode	-
USCRIPT_SUNDANESE	USCRIPT_SUNDANESE	enum_value	Globalization	UScriptCode	-
USCRIPT_MOON	USCRIPT_MOON	enum_value	Globalization	UScriptCode	-
USCRIPT_MEITEI_MAYEK	USCRIPT_MEITEI_MAYEK	enum_value	Globalization	UScriptCode	-
USCRIPT_IMPERIAL_ARAMAIC	USCRIPT_IMPERIAL_ARAMAIC	enum_value	Globalization	UScriptCode	-
USCRIPT_AVESTAN	USCRIPT_AVESTAN	enum_value	Globalization	UScriptCode	-
USCRIPT_CHAKMA	USCRIPT_CHAKMA	enum_value	Globalization	UScriptCode	-
USCRIPT_KOREAN	USCRIPT_KOREAN	enum_value	Globalization	UScriptCode	-
USCRIPT_KAITHI	USCRIPT_KAITHI	enum_value	Globalization	UScriptCode	-
USCRIPT_MANICHAEAN	USCRIPT_MANICHAEAN	enum_value	Globalization	UScriptCode	-
USCRIPT_INSCRIPTIONAL_PAHLAVI	USCRIPT_INSCRIPTIONAL_PAHLAVI	enum_value	Globalization	UScriptCode	-
USCRIPT_PSALTER_PAHLAVI	USCRIPT_PSALTER_PAHLAVI	enum_value	Globalization	UScriptCode	-
USCRIPT_BOOK_PAHLAVI	USCRIPT_BOOK_PAHLAVI	enum_value	Globalization	UScriptCode	-
USCRIPT_INSCRIPTIONAL_PARTHIAN	USCRIPT_INSCRIPTIONAL_PARTHIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_SAMARITAN	USCRIPT_SAMARITAN	enum_value	Globalization	UScriptCode	-
USCRIPT_TAI_VIET	USCRIPT_TAI_VIET	enum_value	Globalization	UScriptCode	-
USCRIPT_MATHEMATICAL_NOTATION	USCRIPT_MATHEMATICAL_NOTATION	enum_value	Globalization	UScriptCode	-
USCRIPT_SYMBOLS	USCRIPT_SYMBOLS	enum_value	Globalization	UScriptCode	-
USCRIPT_BAMUM	USCRIPT_BAMUM	enum_value	Globalization	UScriptCode	-
USCRIPT_LISU	USCRIPT_LISU	enum_value	Globalization	UScriptCode	-
USCRIPT_NAKHI_GEBA	USCRIPT_NAKHI_GEBA	enum_value	Globalization	UScriptCode	-
USCRIPT_OLD_SOUTH_ARABIAN	USCRIPT_OLD_SOUTH_ARABIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_BASSA_VAH	USCRIPT_BASSA_VAH	enum_value	Globalization	UScriptCode	-
USCRIPT_DUPLOYAN	USCRIPT_DUPLOYAN	enum_value	Globalization	UScriptCode	-
USCRIPT_ELBASAN	USCRIPT_ELBASAN	enum_value	Globalization	UScriptCode	-
USCRIPT_GRANTHA	USCRIPT_GRANTHA	enum_value	Globalization	UScriptCode	-
USCRIPT_KPELLE	USCRIPT_KPELLE	enum_value	Globalization	UScriptCode	-
USCRIPT_LOMA	USCRIPT_LOMA	enum_value	Globalization	UScriptCode	-
USCRIPT_MENDE	USCRIPT_MENDE	enum_value	Globalization	UScriptCode	-
USCRIPT_MEROITIC_CURSIVE	USCRIPT_MEROITIC_CURSIVE	enum_value	Globalization	UScriptCode	-
USCRIPT_OLD_NORTH_ARABIAN	USCRIPT_OLD_NORTH_ARABIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_NABATAEAN	USCRIPT_NABATAEAN	enum_value	Globalization	UScriptCode	-
USCRIPT_PALMYRENE	USCRIPT_PALMYRENE	enum_value	Globalization	UScriptCode	-
USCRIPT_KHUDAWADI	USCRIPT_KHUDAWADI	enum_value	Globalization	UScriptCode	-
USCRIPT_SINDHI	USCRIPT_SINDHI	enum_value	Globalization	UScriptCode	-
USCRIPT_WARANG_CITI	USCRIPT_WARANG_CITI	enum_value	Globalization	UScriptCode	-
USCRIPT_AFAKA	USCRIPT_AFAKA	enum_value	Globalization	UScriptCode	-
USCRIPT_JURCHEN	USCRIPT_JURCHEN	enum_value	Globalization	UScriptCode	-
USCRIPT_MRO	USCRIPT_MRO	enum_value	Globalization	UScriptCode	-
USCRIPT_NUSHU	USCRIPT_NUSHU	enum_value	Globalization	UScriptCode	-
USCRIPT_SHARADA	USCRIPT_SHARADA	enum_value	Globalization	UScriptCode	-
USCRIPT_SORA_SOMPENG	USCRIPT_SORA_SOMPENG	enum_value	Globalization	UScriptCode	-
USCRIPT_TAKRI	USCRIPT_TAKRI	enum_value	Globalization	UScriptCode	-
USCRIPT_TANGUT	USCRIPT_TANGUT	enum_value	Globalization	UScriptCode	-
USCRIPT_WOLEAI	USCRIPT_WOLEAI	enum_value	Globalization	UScriptCode	-
USCRIPT_ANATOLIAN_HIEROGLYPHS	USCRIPT_ANATOLIAN_HIEROGLYPHS	enum_value	Globalization	UScriptCode	-
USCRIPT_KHOJKI	USCRIPT_KHOJKI	enum_value	Globalization	UScriptCode	-
USCRIPT_TIRHUTA	USCRIPT_TIRHUTA	enum_value	Globalization	UScriptCode	-
USCRIPT_CAUCASIAN_ALBANIAN	USCRIPT_CAUCASIAN_ALBANIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_MAHAJANI	USCRIPT_MAHAJANI	enum_value	Globalization	UScriptCode	-
USCRIPT_AHOM	USCRIPT_AHOM	enum_value	Globalization	UScriptCode	-
USCRIPT_HATRAN	USCRIPT_HATRAN	enum_value	Globalization	UScriptCode	-
USCRIPT_MODI	USCRIPT_MODI	enum_value	Globalization	UScriptCode	-
USCRIPT_MULTANI	USCRIPT_MULTANI	enum_value	Globalization	UScriptCode	-
USCRIPT_PAU_CIN_HAU	USCRIPT_PAU_CIN_HAU	enum_value	Globalization	UScriptCode	-
USCRIPT_SIDDHAM	USCRIPT_SIDDHAM	enum_value	Globalization	UScriptCode	-
USCRIPT_ADLAM	USCRIPT_ADLAM	enum_value	Globalization	UScriptCode	-
USCRIPT_BHAIKSUKI	USCRIPT_BHAIKSUKI	enum_value	Globalization	UScriptCode	-
USCRIPT_MARCHEN	USCRIPT_MARCHEN	enum_value	Globalization	UScriptCode	-
USCRIPT_NEWA	USCRIPT_NEWA	enum_value	Globalization	UScriptCode	-
USCRIPT_OSAGE	USCRIPT_OSAGE	enum_value	Globalization	UScriptCode	-
USCRIPT_HAN_WITH_BOPOMOFO	USCRIPT_HAN_WITH_BOPOMOFO	enum_value	Globalization	UScriptCode	-
USCRIPT_JAMO	USCRIPT_JAMO	enum_value	Globalization	UScriptCode	-
USCRIPT_SYMBOLS_EMOJI	USCRIPT_SYMBOLS_EMOJI	enum_value	Globalization	UScriptCode	-
USCRIPT_MASARAM_GONDI	USCRIPT_MASARAM_GONDI	enum_value	Globalization	UScriptCode	-
USCRIPT_SOYOMBO	USCRIPT_SOYOMBO	enum_value	Globalization	UScriptCode	-
USCRIPT_ZANABAZAR_SQUARE	USCRIPT_ZANABAZAR_SQUARE	enum_value	Globalization	UScriptCode	-
USCRIPT_DOGRA	USCRIPT_DOGRA	enum_value	Globalization	UScriptCode	-
USCRIPT_GUNJALA_GONDI	USCRIPT_GUNJALA_GONDI	enum_value	Globalization	UScriptCode	-
USCRIPT_MAKASAR	USCRIPT_MAKASAR	enum_value	Globalization	UScriptCode	-
USCRIPT_MEDEFAIDRIN	USCRIPT_MEDEFAIDRIN	enum_value	Globalization	UScriptCode	-
USCRIPT_HANIFI_ROHINGYA	USCRIPT_HANIFI_ROHINGYA	enum_value	Globalization	UScriptCode	-
USCRIPT_SOGDIAN	USCRIPT_SOGDIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_OLD_SOGDIAN	USCRIPT_OLD_SOGDIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_ELYMAIC	USCRIPT_ELYMAIC	enum_value	Globalization	UScriptCode	-
USCRIPT_NYIAKENG_PUACHUE_HMONG	USCRIPT_NYIAKENG_PUACHUE_HMONG	enum_value	Globalization	UScriptCode	-
USCRIPT_NANDINAGARI	USCRIPT_NANDINAGARI	enum_value	Globalization	UScriptCode	-
USCRIPT_WANCHO	USCRIPT_WANCHO	enum_value	Globalization	UScriptCode	-
USCRIPT_CHORASMIAN	USCRIPT_CHORASMIAN	enum_value	Globalization	UScriptCode	-
USCRIPT_DIVES_AKURU	USCRIPT_DIVES_AKURU	enum_value	Globalization	UScriptCode	-
USCRIPT_KHITAN_SMALL_SCRIPT	USCRIPT_KHITAN_SMALL_SCRIPT	enum_value	Globalization	UScriptCode	-
USCRIPT_YEZIDI	USCRIPT_YEZIDI	enum_value	Globalization	UScriptCode	-
UScriptUsage	UScriptUsage	type	Globalization	Enum	-
USCRIPT_USAGE_NOT_ENCODED	USCRIPT_USAGE_NOT_ENCODED	enum_value	Globalization	UScriptUsage	-
USCRIPT_USAGE_UNKNOWN	USCRIPT_USAGE_UNKNOWN	enum_value	Globalization	UScriptUsage	-
USCRIPT_USAGE_EXCLUDED	USCRIPT_USAGE_EXCLUDED	enum_value	Globalization	UScriptUsage	-
USCRIPT_USAGE_LIMITED_USE	USCRIPT_USAGE_LIMITED_USE	enum_value	Globalization	UScriptUsage	-
USCRIPT_USAGE_ASPIRATIONAL	USCRIPT_USAGE_ASPIRATIONAL	enum_value	Globalization	UScriptUsage	-
USCRIPT_USAGE_RECOMMENDED	USCRIPT_USAGE_RECOMMENDED	enum_value	Globalization	UScriptUsage	-
UReplaceableCallbacks	UReplaceableCallbacks	type	Globalization	Struct	-
UFieldPosition	UFieldPosition	type	Globalization	Struct	-
UCharIteratorOrigin	UCharIteratorOrigin	type	Globalization	Enum	-
UITER_START	UITER_START	enum_value	Globalization	UCharIteratorOrigin	-
UITER_CURRENT	UITER_CURRENT	enum_value	Globalization	UCharIteratorOrigin	-
UITER_LIMIT	UITER_LIMIT	enum_value	Globalization	UCharIteratorOrigin	-
UITER_ZERO	UITER_ZERO	enum_value	Globalization	UCharIteratorOrigin	-
UITER_LENGTH	UITER_LENGTH	enum_value	Globalization	UCharIteratorOrigin	-
UCharIteratorGetIndex	UCharIteratorGetIndex	type	Globalization	FunctionPointer	-
UCharIteratorMove	UCharIteratorMove	type	Globalization	FunctionPointer	-
UCharIteratorHasNext	UCharIteratorHasNext	type	Globalization	FunctionPointer	-
UCharIteratorHasPrevious	UCharIteratorHasPrevious	type	Globalization	FunctionPointer	-
UCharIteratorCurrent	UCharIteratorCurrent	type	Globalization	FunctionPointer	-
UCharIteratorNext	UCharIteratorNext	type	Globalization	FunctionPointer	-
UCharIteratorPrevious	UCharIteratorPrevious	type	Globalization	FunctionPointer	-
UCharIteratorReserved	UCharIteratorReserved	type	Globalization	FunctionPointer	-
UCharIteratorGetState	UCharIteratorGetState	type	Globalization	FunctionPointer	-
UCharIteratorSetState	UCharIteratorSetState	type	Globalization	FunctionPointer	-
UCharIterator	UCharIterator	type	Globalization	Struct	-
UEnumeration	UEnumeration	type	Globalization	Struct	-
ULocDataLocaleType	ULocDataLocaleType	type	Globalization	Enum	-
ULOC_ACTUAL_LOCALE	ULOC_ACTUAL_LOCALE	enum_value	Globalization	ULocDataLocaleType	-
ULOC_VALID_LOCALE	ULOC_VALID_LOCALE	enum_value	Globalization	ULocDataLocaleType	-
ULocAvailableType	ULocAvailableType	type	Globalization	Enum	-
ULOC_AVAILABLE_DEFAULT	ULOC_AVAILABLE_DEFAULT	enum_value	Globalization	ULocAvailableType	-
ULOC_AVAILABLE_ONLY_LEGACY_ALIASES	ULOC_AVAILABLE_ONLY_LEGACY_ALIASES	enum_value	Globalization	ULocAvailableType	-
ULOC_AVAILABLE_WITH_LEGACY_ALIASES	ULOC_AVAILABLE_WITH_LEGACY_ALIASES	enum_value	Globalization	ULocAvailableType	-
ULayoutType	ULayoutType	type	Globalization	Enum	-
ULOC_LAYOUT_LTR	ULOC_LAYOUT_LTR	enum_value	Globalization	ULayoutType	-
ULOC_LAYOUT_RTL	ULOC_LAYOUT_RTL	enum_value	Globalization	ULayoutType	-
ULOC_LAYOUT_TTB	ULOC_LAYOUT_TTB	enum_value	Globalization	ULayoutType	-
ULOC_LAYOUT_BTT	ULOC_LAYOUT_BTT	enum_value	Globalization	ULayoutType	-
ULOC_LAYOUT_UNKNOWN	ULOC_LAYOUT_UNKNOWN	enum_value	Globalization	ULayoutType	-
UAcceptResult	UAcceptResult	type	Globalization	Enum	-
ULOC_ACCEPT_FAILED	ULOC_ACCEPT_FAILED	enum_value	Globalization	UAcceptResult	-
ULOC_ACCEPT_VALID	ULOC_ACCEPT_VALID	enum_value	Globalization	UAcceptResult	-
ULOC_ACCEPT_FALLBACK	ULOC_ACCEPT_FALLBACK	enum_value	Globalization	UAcceptResult	-
UResourceBundle	UResourceBundle	type	Globalization	Struct	-
UResType	UResType	type	Globalization	Enum	-
URES_NONE	URES_NONE	enum_value	Globalization	UResType	-
URES_STRING	URES_STRING	enum_value	Globalization	UResType	-
URES_BINARY	URES_BINARY	enum_value	Globalization	UResType	-
URES_TABLE	URES_TABLE	enum_value	Globalization	UResType	-
URES_ALIAS	URES_ALIAS	enum_value	Globalization	UResType	-
URES_INT	URES_INT	enum_value	Globalization	UResType	-
URES_ARRAY	URES_ARRAY	enum_value	Globalization	UResType	-
URES_INT_VECTOR	URES_INT_VECTOR	enum_value	Globalization	UResType	-
UDisplayContextType	UDisplayContextType	type	Globalization	Enum	-
UDISPCTX_TYPE_DIALECT_HANDLING	UDISPCTX_TYPE_DIALECT_HANDLING	enum_value	Globalization	UDisplayContextType	-
UDISPCTX_TYPE_CAPITALIZATION	UDISPCTX_TYPE_CAPITALIZATION	enum_value	Globalization	UDisplayContextType	-
UDISPCTX_TYPE_DISPLAY_LENGTH	UDISPCTX_TYPE_DISPLAY_LENGTH	enum_value	Globalization	UDisplayContextType	-
UDISPCTX_TYPE_SUBSTITUTE_HANDLING	UDISPCTX_TYPE_SUBSTITUTE_HANDLING	enum_value	Globalization	UDisplayContextType	-
UDisplayContext	UDisplayContext	type	Globalization	Enum	-
UDISPCTX_STANDARD_NAMES	UDISPCTX_STANDARD_NAMES	enum_value	Globalization	UDisplayContext	-
UDISPCTX_DIALECT_NAMES	UDISPCTX_DIALECT_NAMES	enum_value	Globalization	UDisplayContext	-
UDISPCTX_CAPITALIZATION_NONE	UDISPCTX_CAPITALIZATION_NONE	enum_value	Globalization	UDisplayContext	-
UDISPCTX_CAPITALIZATION_FOR_MIDDLE_OF_SENTENCE	UDISPCTX_CAPITALIZATION_FOR_MIDDLE_OF_SENTENCE	enum_value	Globalization	UDisplayContext	-
UDISPCTX_CAPITALIZATION_FOR_BEGINNING_OF_SENTENCE	UDISPCTX_CAPITALIZATION_FOR_BEGINNING_OF_SENTENCE	enum_value	Globalization	UDisplayContext	-
UDISPCTX_CAPITALIZATION_FOR_UI_LIST_OR_MENU	UDISPCTX_CAPITALIZATION_FOR_UI_LIST_OR_MENU	enum_value	Globalization	UDisplayContext	-
UDISPCTX_CAPITALIZATION_FOR_STANDALONE	UDISPCTX_CAPITALIZATION_FOR_STANDALONE	enum_value	Globalization	UDisplayContext	-
UDISPCTX_LENGTH_FULL	UDISPCTX_LENGTH_FULL	enum_value	Globalization	UDisplayContext	-
UDISPCTX_LENGTH_SHORT	UDISPCTX_LENGTH_SHORT	enum_value	Globalization	UDisplayContext	-
UDISPCTX_SUBSTITUTE	UDISPCTX_SUBSTITUTE	enum_value	Globalization	UDisplayContext	-
UDISPCTX_NO_SUBSTITUTE	UDISPCTX_NO_SUBSTITUTE	enum_value	Globalization	UDisplayContext	-
UDialectHandling	UDialectHandling	type	Globalization	Enum	-
ULDN_STANDARD_NAMES	ULDN_STANDARD_NAMES	enum_value	Globalization	UDialectHandling	-
ULDN_DIALECT_NAMES	ULDN_DIALECT_NAMES	enum_value	Globalization	UDialectHandling	-
ULocaleDisplayNames	ULocaleDisplayNames	type	Globalization	Struct	-
UCurrencyUsage	UCurrencyUsage	type	Globalization	Enum	-
UCURR_USAGE_STANDARD	UCURR_USAGE_STANDARD	enum_value	Globalization	UCurrencyUsage	-
UCURR_USAGE_CASH	UCURR_USAGE_CASH	enum_value	Globalization	UCurrencyUsage	-
UCurrNameStyle	UCurrNameStyle	type	Globalization	Enum	-
UCURR_SYMBOL_NAME	UCURR_SYMBOL_NAME	enum_value	Globalization	UCurrNameStyle	-
UCURR_LONG_NAME	UCURR_LONG_NAME	enum_value	Globalization	UCurrNameStyle	-
UCURR_NARROW_SYMBOL_NAME	UCURR_NARROW_SYMBOL_NAME	enum_value	Globalization	UCurrNameStyle	-
UCurrCurrencyType	UCurrCurrencyType	type	Globalization	Enum	-
UCURR_ALL	UCURR_ALL	enum_value	Globalization	UCurrCurrencyType	-
UCURR_COMMON	UCURR_COMMON	enum_value	Globalization	UCurrCurrencyType	-
UCURR_UNCOMMON	UCURR_UNCOMMON	enum_value	Globalization	UCurrCurrencyType	-
UCURR_DEPRECATED	UCURR_DEPRECATED	enum_value	Globalization	UCurrCurrencyType	-
UCURR_NON_DEPRECATED	UCURR_NON_DEPRECATED	enum_value	Globalization	UCurrCurrencyType	-
UCPMap	UCPMap	type	Globalization	Struct	-
UCPMapRangeOption	UCPMapRangeOption	type	Globalization	Enum	-
UCPMAP_RANGE_NORMAL	UCPMAP_RANGE_NORMAL	enum_value	Globalization	UCPMapRangeOption	-
UCPMAP_RANGE_FIXED_LEAD_SURROGATES	UCPMAP_RANGE_FIXED_LEAD_SURROGATES	enum_value	Globalization	UCPMapRangeOption	-
UCPMAP_RANGE_FIXED_ALL_SURROGATES	UCPMAP_RANGE_FIXED_ALL_SURROGATES	enum_value	Globalization	UCPMapRangeOption	-
UCPMapValueFilter	UCPMapValueFilter	type	Globalization	FunctionPointer	-
UCPTrieData	UCPTrieData	type	Globalization	Union	-
UCPTrie	UCPTrie	type	Globalization	Struct	-
UCPTrieType	UCPTrieType	type	Globalization	Enum	-
UCPTRIE_TYPE_ANY	UCPTRIE_TYPE_ANY	enum_value	Globalization	UCPTrieType	-
UCPTRIE_TYPE_FAST	UCPTRIE_TYPE_FAST	enum_value	Globalization	UCPTrieType	-
UCPTRIE_TYPE_SMALL	UCPTRIE_TYPE_SMALL	enum_value	Globalization	UCPTrieType	-
UCPTrieValueWidth	UCPTrieValueWidth	type	Globalization	Enum	-
UCPTRIE_VALUE_BITS_ANY	UCPTRIE_VALUE_BITS_ANY	enum_value	Globalization	UCPTrieValueWidth	-
UCPTRIE_VALUE_BITS_16	UCPTRIE_VALUE_BITS_16	enum_value	Globalization	UCPTrieValueWidth	-
UCPTRIE_VALUE_BITS_32	UCPTRIE_VALUE_BITS_32	enum_value	Globalization	UCPTrieValueWidth	-
UCPTRIE_VALUE_BITS_8	UCPTRIE_VALUE_BITS_8	enum_value	Globalization	UCPTrieValueWidth	-
UMutableCPTrie	UMutableCPTrie	type	Globalization	Struct	-
UConverter	UConverter	type	Globalization	Struct	-
UConverterCallbackReason	UConverterCallbackReason	type	Globalization	Enum	-
UCNV_UNASSIGNED	UCNV_UNASSIGNED	enum_value	Globalization	UConverterCallbackReason	-
UCNV_ILLEGAL	UCNV_ILLEGAL	enum_value	Globalization	UConverterCallbackReason	-
UCNV_IRREGULAR	UCNV_IRREGULAR	enum_value	Globalization	UConverterCallbackReason	-
UCNV_RESET	UCNV_RESET	enum_value	Globalization	UConverterCallbackReason	-
UCNV_CLOSE	UCNV_CLOSE	enum_value	Globalization	UConverterCallbackReason	-
UCNV_CLONE	UCNV_CLONE	enum_value	Globalization	UConverterCallbackReason	-
UConverterFromUnicodeArgs	UConverterFromUnicodeArgs	type	Globalization	Struct	-
UConverterToUnicodeArgs	UConverterToUnicodeArgs	type	Globalization	Struct	-
USet	USet	type	Globalization	Struct	-
UConverterType	UConverterType	type	Globalization	Enum	-
UCNV_UNSUPPORTED_CONVERTER	UCNV_UNSUPPORTED_CONVERTER	enum_value	Globalization	UConverterType	-
UCNV_SBCS	UCNV_SBCS	enum_value	Globalization	UConverterType	-
UCNV_DBCS	UCNV_DBCS	enum_value	Globalization	UConverterType	-
UCNV_MBCS	UCNV_MBCS	enum_value	Globalization	UConverterType	-
UCNV_LATIN_1	UCNV_LATIN_1	enum_value	Globalization	UConverterType	-
UCNV_UTF8	UCNV_UTF8	enum_value	Globalization	UConverterType	-
UCNV_UTF16_BigEndian	UCNV_UTF16_BigEndian	enum_value	Globalization	UConverterType	-
UCNV_UTF16_LittleEndian	UCNV_UTF16_LittleEndian	enum_value	Globalization	UConverterType	-
UCNV_UTF32_BigEndian	UCNV_UTF32_BigEndian	enum_value	Globalization	UConverterType	-
UCNV_UTF32_LittleEndian	UCNV_UTF32_LittleEndian	enum_value	Globalization	UConverterType	-
UCNV_EBCDIC_STATEFUL	UCNV_EBCDIC_STATEFUL	enum_value	Globalization	UConverterType	-
UCNV_ISO_2022	UCNV_ISO_2022	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_1	UCNV_LMBCS_1	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_2	UCNV_LMBCS_2	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_3	UCNV_LMBCS_3	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_4	UCNV_LMBCS_4	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_5	UCNV_LMBCS_5	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_6	UCNV_LMBCS_6	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_8	UCNV_LMBCS_8	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_11	UCNV_LMBCS_11	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_16	UCNV_LMBCS_16	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_17	UCNV_LMBCS_17	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_18	UCNV_LMBCS_18	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_19	UCNV_LMBCS_19	enum_value	Globalization	UConverterType	-
UCNV_LMBCS_LAST	UCNV_LMBCS_LAST	enum_value	Globalization	UConverterType	-
UCNV_HZ	UCNV_HZ	enum_value	Globalization	UConverterType	-
UCNV_SCSU	UCNV_SCSU	enum_value	Globalization	UConverterType	-
UCNV_ISCII	UCNV_ISCII	enum_value	Globalization	UConverterType	-
UCNV_US_ASCII	UCNV_US_ASCII	enum_value	Globalization	UConverterType	-
UCNV_UTF7	UCNV_UTF7	enum_value	Globalization	UConverterType	-
UCNV_BOCU1	UCNV_BOCU1	enum_value	Globalization	UConverterType	-
UCNV_UTF16	UCNV_UTF16	enum_value	Globalization	UConverterType	-
UCNV_UTF32	UCNV_UTF32	enum_value	Globalization	UConverterType	-
UCNV_CESU8	UCNV_CESU8	enum_value	Globalization	UConverterType	-
UCNV_IMAP_MAILBOX	UCNV_IMAP_MAILBOX	enum_value	Globalization	UConverterType	-
UCNV_COMPOUND_TEXT	UCNV_COMPOUND_TEXT	enum_value	Globalization	UConverterType	-
UCNV_NUMBER_OF_SUPPORTED_CONVERTER_TYPES	UCNV_NUMBER_OF_SUPPORTED_CONVERTER_TYPES	enum_value	Globalization	UConverterType	-
UConverterPlatform	UConverterPlatform	type	Globalization	Enum	-
UCNV_UNKNOWN	UCNV_UNKNOWN	enum_value	Globalization	UConverterPlatform	-
UCNV_IBM	UCNV_IBM	enum_value	Globalization	UConverterPlatform	-
UConverterToUCallback	UConverterToUCallback	type	Globalization	FunctionPointer	-
UConverterFromUCallback	UConverterFromUCallback	type	Globalization	FunctionPointer	-
UConverterUnicodeSet	UConverterUnicodeSet	type	Globalization	Enum	-
UCNV_ROUNDTRIP_SET	UCNV_ROUNDTRIP_SET	enum_value	Globalization	UConverterUnicodeSet	-
UCNV_ROUNDTRIP_AND_FALLBACK_SET	UCNV_ROUNDTRIP_AND_FALLBACK_SET	enum_value	Globalization	UConverterUnicodeSet	-
UMemAllocFn	UMemAllocFn	type	Globalization	FunctionPointer	-
UMemReallocFn	UMemReallocFn	type	Globalization	FunctionPointer	-
UMemFreeFn	UMemFreeFn	type	Globalization	FunctionPointer	-
UProperty	UProperty	type	Globalization	Enum	-
UCHAR_ALPHABETIC	UCHAR_ALPHABETIC	enum_value	Globalization	UProperty	-
UCHAR_BINARY_START	UCHAR_BINARY_START	enum_value	Globalization	UProperty	-
UCHAR_ASCII_HEX_DIGIT	UCHAR_ASCII_HEX_DIGIT	enum_value	Globalization	UProperty	-
UCHAR_BIDI_CONTROL	UCHAR_BIDI_CONTROL	enum_value	Globalization	UProperty	-
UCHAR_BIDI_MIRRORED	UCHAR_BIDI_MIRRORED	enum_value	Globalization	UProperty	-
UCHAR_DASH	UCHAR_DASH	enum_value	Globalization	UProperty	-
UCHAR_DEFAULT_IGNORABLE_CODE_POINT	UCHAR_DEFAULT_IGNORABLE_CODE_POINT	enum_value	Globalization	UProperty	-
UCHAR_DEPRECATED	UCHAR_DEPRECATED	enum_value	Globalization	UProperty	-
UCHAR_DIACRITIC	UCHAR_DIACRITIC	enum_value	Globalization	UProperty	-
UCHAR_EXTENDER	UCHAR_EXTENDER	enum_value	Globalization	UProperty	-
UCHAR_FULL_COMPOSITION_EXCLUSION	UCHAR_FULL_COMPOSITION_EXCLUSION	enum_value	Globalization	UProperty	-
UCHAR_GRAPHEME_BASE	UCHAR_GRAPHEME_BASE	enum_value	Globalization	UProperty	-
UCHAR_GRAPHEME_EXTEND	UCHAR_GRAPHEME_EXTEND	enum_value	Globalization	UProperty	-
UCHAR_GRAPHEME_LINK	UCHAR_GRAPHEME_LINK	enum_value	Globalization	UProperty	-
